UniqueID,Box_To_Box_Midfielder,Carrilero,Ball_Winning_Midfielder_(Defend),Central_Midfielder_Support,Advanced_Playmaker_(Attack),Advanced_Playmaker_(Support),Mezzala
2990,16.80644127,10.62434616,16.48630156,16.51366326,8.832998487,11.94947316,18.78677611
14458,23.46533876,19.47977351,16.48447837,17.24640119,7.957044005,5.553370181,9.813593975
22586,15.02979051,13.58802207,16.48185358,15.8824927,9.723093067,14.81638827,14.4783598
23148,18.71695224,12.00634093,16.48066381,13.25670784,8.003766994,10.76900957,20.76655861
10619,13.46029442,23.18072362,16.47186511,23.06326915,9.879635093,4.490570509,9.453642095
11110,13.46029442,23.18072362,16.47186511,23.06326915,9.879635093,4.490570509,9.453642095
19524,16.54879121,19.81425302,19.89894617,10.2599023,11.47298338,9.916822652,12.08830127
28736,15.46357723,16.92773915,12.88256598,15.05754784,17.3754606,10.51575858,11.77735061
8949,14.8549342,19.9607686,16.47067373,6.476888191,7.97526605,12.00041783,22.2610514
19015,20.3126061,14.55775246,16.4616936,16.54578655,8.88469144,9.433734708,13.80373515
36294,11.32086391,10.3185633,16.45503836,14.84368956,16.89047602,13.05402867,17.11734017
25161,8.769197941,5.989857145,16.45046743,15.47234863,17.85843599,20.0524512,15.40724166
8908,18.01004514,15.22556355,16.44700246,16.64115168,9.014337793,9.966590103,14.69530927
3048,16.26491671,15.32680911,16.44599806,19.35651559,9.284325465,12.41351103,10.90792404
25454,18.21131188,10.3789189,22.36262732,19.49945312,10.15357136,9.92397212,9.470145306
10759,17.55267029,12.73100476,16.44492824,14.20277004,11.10221675,13.61175506,14.35465485
40404,16.10740394,20.18159571,16.44383965,9.259977476,7.718592972,12.18374371,18.10484654
30685,19.32092389,14.37595515,16.43633999,14.04582362,15.46271014,5.223605346,15.13464186
24766,6.590169585,6.511965296,16.43309916,14.03019511,21.20036032,21.35976241,13.87444812
7112,15.45745631,11.00131978,20.94219124,10.92215158,8.918286352,14.30525282,18.45334193
9510,10.03747405,5.39682944,16.42676453,21.04400998,12.5142177,12.22921293,22.35149136
38633,18.24324454,14.59157644,16.42485662,15.13044349,11.90190081,15.03214968,8.675828409
6892,23.8423852,16.63198483,16.4214767,14.01447023,5.758623623,9.127067866,14.20399154
5535,10.61040507,10.50942624,16.41868342,17.8268799,14.878223,13.8529355,15.90344686
5894,12.96617182,13.16390002,16.41742249,23.96065462,8.768509752,5.082614393,19.64072691
5366,9.639148399,18.27731866,16.41520795,10.53526988,14.45239396,15.61876289,15.06189825
8548,19.59947184,13.93656841,16.41500232,17.85946,13.58587282,11.16750445,7.436120171
30781,18.87057706,15.70120032,16.40626751,19.33767994,16.82825453,6.311124329,6.544896315
26510,12.47539206,17.47878996,16.39611128,8.61912554,13.77697149,14.664265,16.58934467
26062,12.47539206,17.47878996,16.39611128,8.61912554,13.77697149,14.664265,16.58934467
866,15.20543404,18.06566143,16.3942303,19.4288414,7.901039688,7.381697264,15.62309588
29877,18.58863112,18.45344423,16.39197797,12.77518625,8.19908305,9.855043912,15.73663346
40390,18.03998048,9.468920267,16.38840096,16.5668939,8.622566904,11.01691154,19.89632593
9951,20.69889363,14.59797766,14.09064259,11.34398795,13.91035987,18.1343136,7.223824702
24204,19.90987508,13.55224577,16.3780162,21.26801673,13.21289605,6.26669683,9.412253331
18701,14.73422706,17.58023098,16.3732791,12.5624465,12.80596497,10.57283323,15.37101816
29211,10.69729376,15.58468766,16.37127645,5.806840622,18.43734744,15.09758549,18.00496857
11457,10.43279457,5.776046914,16.36903329,20.976717,20.7764448,12.56302631,13.10593712
36540,19.36818342,14.00050921,16.36366659,19.18219934,7.69035913,8.079749918,15.31533239
35524,20.06277761,14.20808129,16.36249187,17.14596804,7.811040079,10.59501984,13.81462127
11319,11.78371876,10.19566551,16.35871056,20.36529101,16.34779067,11.0853829,13.8634406
13106,11.61566004,4.002291012,16.35829545,19.59024424,16.79473202,15.10087041,16.53790682
30266,21.72861245,12.19481278,16.35638656,24.75893102,9.316167536,5.596461941,10.04862772
36721,14.3981889,12.70594562,16.35548635,14.77532646,15.98544771,11.89762607,13.8819789
6182,17.48932764,18.11402568,16.35366439,10.18898845,11.59097612,17.20309155,9.059926169
27483,15.88374852,15.73870921,16.34736275,9.678450235,10.02259937,15.75659654,16.57253338
4840,20.04902433,9.398685846,16.34482629,14.9671072,12.1804269,11.7154321,15.34449732
9198,16.10780744,21.46542062,16.33955133,7.927361194,9.680274056,11.96643604,16.51314933
14847,22.1454988,19.33419818,16.33768541,18.12900876,8.732226028,5.839670218,9.481712606
28018,20.65745971,17.32644199,16.33312943,9.709747007,9.17737012,8.570059111,18.22579263
25439,15.23083453,16.38674817,9.999236076,16.46585683,12.68876815,13.09859247,16.12996377
28402,20.65745971,17.32644199,16.33312943,9.709747007,9.17737012,8.570059111,18.22579263
2862,14.27175148,13.82586577,16.32909526,18.95847672,9.146061332,12.44762429,15.02112516
7117,17.30785545,12.9804795,12.63635952,8.582132254,15.95119189,13.62629866,18.91568273
39262,14.48018028,7.384309277,16.31937986,18.14672129,19.50553454,9.318543939,14.84533082
10875,16.86487997,12.62772957,16.31222285,19.73453934,8.837923507,10.97160992,14.65109484
21041,19.80878759,16.0063797,16.30095714,16.46948529,8.069602214,4.498006567,18.84678151
30631,15.50596144,10.27308417,21.64257442,22.80471762,10.73193784,10.00267492,9.039049583
39419,19.05240144,14.94029968,16.29949781,15.58692035,9.811554075,11.23592931,13.07339733
4810,15.40887431,11.60339764,16.29582525,18.65167731,11.8951012,11.99573869,14.14938559
12844,18.99228559,10.23795866,7.59386965,20.75660853,14.11556034,10.03843923,18.265278
9439,21.28239649,13.51526432,16.29509067,16.23620554,10.01822351,8.00141872,14.65140075
35568,16.4154654,9.637082074,16.29238558,10.77473577,11.12809577,17.48213947,18.27009594
30603,17.45853122,16.39266717,12.77286296,14.55708871,10.34951305,9.212805407,19.25653149
12068,17.36822804,16.26904716,16.28961411,10.47621094,9.239194314,9.351144163,21.00656127
27540,13.87479748,5.302060419,16.28754998,12.98748092,22.61299032,15.21248076,13.72264012
2631,15.58811962,8.406734368,16.28586777,15.19435871,13.14223103,12.85980813,18.52288037
24008,16.10381839,12.24536937,12.11098334,18.85388816,9.29082894,9.083050659,22.31206114
4752,19.30308575,11.52148998,10.51138582,19.26196236,10.69244546,7.898169546,20.81146107
12278,10.76367512,12.05801698,16.28348996,19.08905817,29.74642677,8.046849295,4.012483714
1769,13.5740432,9.672543738,16.60031395,18.27263249,11.22692952,15.65007787,15.00345923
39465,15.94071607,13.65679301,16.27898831,24.23892067,8.759979495,12.03169253,9.092909918
7378,18.52494032,13.7228041,21.54878604,10.96706552,10.32010622,9.570299282,15.34599852
22423,17.14140908,16.97570183,16.27885127,21.94345566,7.881471373,4.326847125,15.45226367
1940,15.47848723,11.3132232,21.40733238,21.80066449,7.558108922,9.693170979,12.7490128
28640,20.3392908,10.84934727,16.26638519,23.91518711,10.82055353,8.946988592,8.862247509
9963,15.92812751,16.01249732,24.19505104,7.8776918,8.553710611,8.321387615,19.11153411
7165,17.51587216,17.04251638,8.854309442,14.09907969,26.28172709,8.044139524,8.162355724
12634,13.86844896,10.49067867,12.64962765,19.420125,15.05946773,19.36788861,9.143763389
33095,17.05072286,19.29434514,16.26159897,11.4272815,6.971648295,7.476340847,21.51806239
16269,21.42533894,19.67575709,16.25989795,15.80773147,6.143293566,8.29333434,12.39464664
33056,19.70954013,19.51623829,16.25988022,17.19215491,8.165497037,7.422606237,11.73408318
1721,14.80727865,11.46183865,9.642547277,12.47369565,14.01088954,17.21872521,20.38502502
33222,14.39754881,19.54627319,16.25470573,16.02881754,14.08940116,5.750395375,13.93285819
11511,12.53407428,6.491809713,16.25116993,27.51635917,12.50631685,7.081109413,17.61916064
21675,14.99813796,9.765009319,16.25051319,19.74102268,13.54961232,12.37215397,13.32355055
4604,13.75171928,10.17116023,7.894251903,17.89051225,14.15683239,17.78538438,18.35013956
90,19.08334591,17.66148942,16.23902562,14.25456824,11.68097226,10.82065783,10.25994073
503,19.08334591,17.66148942,16.23902562,14.25456824,11.68097226,10.82065783,10.25994073
24177,18.13360485,14.58421926,16.23871877,17.03217377,11.45862617,8.245388943,14.30726823
1184,17.54432983,13.1072451,16.23105123,18.53130773,11.37981353,12.58957851,10.61667406
1595,17.54432983,13.1072451,16.23105123,18.53130773,11.37981353,12.58957851,10.61667406
17353,16.65767173,10.10160179,16.21353774,16.80659245,16.45396208,9.668893477,14.09774073
24152,15.52408009,7.642816238,16.21240223,17.09550501,14.61290393,14.40346498,14.50882752
11517,7.659229708,12.46643259,16.21132982,23.64935217,11.19478496,11.23613478,17.58273598
22571,17.04204091,8.587689534,16.20957329,19.06407386,10.13417852,12.95137078,16.0110731
20066,13.77826771,8.694350388,16.20556945,14.7385148,10.02906694,15.212758,21.34147271
5197,22.5602052,19.55357408,16.19164733,12.60881938,8.758093998,10.39445626,9.933203747
25628,15.62580535,16.75825995,31.46197054,13.1943581,12.66649611,4.172684814,6.120425134
36957,17.67684957,17.51848991,16.18766277,10.10738172,18.33752119,8.247099374,11.92499547
3432,17.87957508,21.08305372,16.18690668,15.68155412,8.914161936,7.466544491,12.78820398
3901,17.87957508,21.08305372,16.18690668,15.68155412,8.914161936,7.466544491,12.78820398
27028,9.689408231,13.76628304,11.82739102,14.9882116,16.43906642,12.29856063,20.99107906
36320,12.74531469,13.1438,16.18642273,18.83974241,12.26126587,10.1290195,16.6944348
40613,15.20195784,12.44343888,16.18591366,7.943687013,14.54235615,18.26904221,15.41360424
15734,16.78221538,10.79595714,16.17806353,13.1633835,14.29025009,14.00032017,14.78981019
36943,15.14331508,18.62062698,16.16696236,9.292038875,8.119241865,12.45061589,20.20719895
33699,17.8604805,16.01382172,16.15260408,14.51998375,8.246500007,13.40686434,13.7997456
25603,19.77479476,21.41480896,20.34879519,6.974703087,14.35491186,11.11116226,6.020823881
25003,15.47330094,18.64517534,16.14769421,13.01199909,9.490762513,7.01939036,20.21167754
9495,11.52357759,10.2425448,16.14344941,8.512722099,15.68869506,21.55805314,16.3309579
10815,11.52022751,11.54726896,16.14216309,16.36658082,15.4381129,13.01667208,15.96897464
34654,8.377668516,13.21479454,16.14047857,12.16662489,18.35975021,18.28135187,13.45933142
3281,17.74774977,17.75311877,16.13570485,14.46173399,10.92879149,14.27094388,8.701957243
8341,13.95139411,15.62529391,16.13346054,12.07310261,9.806523073,8.333704491,24.07652126
12674,12.7246108,10.38052677,14.13542927,21.59858002,10.24623978,14.1783965,16.73621687
8762,13.95139411,15.62529391,16.13346054,12.07310261,9.806523073,8.333704491,24.07652126
16129,16.49686326,17.07316881,16.1259614,14.21875865,13.81197216,9.372247852,12.90102786
5611,16.52711855,18.40048209,16.12503474,7.327769919,10.63821977,12.09168144,18.8896935
6036,16.52711855,18.40048209,16.12503474,7.327769919,10.63821977,12.09168144,18.8896935
15188,10.42553235,18.2504383,9.729382422,8.932714518,15.25711005,22.34201082,15.06281154
10737,19.74041281,15.6704517,16.12464664,13.17183262,11.87412904,8.001499302,15.41702789
29150,11.079054,14.0879804,10.30573629,7.927126349,24.25186604,8.290112246,24.05812468
10043,11.87874952,20.42026587,20.65728648,4.848271475,12.72190725,18.80075601,10.67276339
12648,11.87368793,8.787114579,21.2501331,21.37940842,9.704559506,8.777930002,18.22716646
23881,16.04476342,15.06535615,16.86932389,10.69194249,9.825678183,7.449845819,24.05309005
6668,12.56200603,12.54163575,16.12347987,21.77164418,10.72665065,7.325383815,18.9491997
9991,10.85932558,11.69856786,14.92748213,11.94842006,14.44926675,17.51614189,18.60079574
9119,19.1434328,18.57447508,16.11641773,11.84068146,9.853452694,12.16510178,12.30643845
19305,13.63064285,8.204266305,10.93455304,20.00339015,19.50985949,11.42061055,16.29667762
9860,9.977500047,21.95342386,13.19445981,7.029473694,12.98447481,25.03959732,9.821070448
9518,19.1434328,18.57447508,16.11641773,11.84068146,9.853452694,12.16510178,12.30643845
30777,18.51393002,10.71064566,16.11469401,12.37231506,9.23403177,17.14549441,15.90888907
1901,13.96985889,12.86501746,14.76438796,17.09166092,11.22432984,11.56620516,18.51853977
6078,10.38261915,14.56905434,16.0918141,6.348980942,23.72579223,9.375240982,19.50649825
12636,13.03193588,10.74051033,13.52249132,19.86195451,17.19196409,13.17663838,12.47450549
10382,16.64752591,16.39640246,16.08704635,8.997884549,10.85357157,10.36963884,20.64793032
19900,19.00297875,14.53571804,16.0862772,15.43243705,10.54088614,9.263903066,15.13779976
9754,17.80097603,19.21680046,15.35206997,12.95652454,8.549532809,10.25567271,15.86842348
542,18.23457023,18.71752983,16.08131268,8.043788654,16.29192537,11.49024175,11.14063148
25766,13.61082068,15.38744783,16.08119074,11.66033891,14.99914038,13.90647712,14.35458434
12733,17.29285467,7.748857256,16.88034039,23.26475366,8.873748012,7.193564682,18.74588133
27259,10.94472933,18.31937296,15.41124092,20.9446576,10.12068419,11.51021385,12.74910114
28870,10.17601402,4.622857704,20.58058055,11.06249397,17.53917368,14.15919129,21.85968878
11131,13.85582071,13.93234651,16.07865811,19.53910215,12.44505849,9.942658566,14.20635548
5325,13.06941863,8.864351505,16.07555121,18.39130304,11.47131125,16.89141251,15.23665185
4759,13.07300592,16.87940453,15.30311949,8.457386316,14.96312492,12.10618937,19.21776946
23401,14.40021454,16.39350848,16.07375818,11.63061464,10.61162424,8.059668913,22.83061099
22739,12.99841244,11.38241825,16.0731482,15.62456702,12.77498058,13.11596323,18.03051028
21216,12.78940878,23.14087274,16.06572598,9.539520602,12.9435271,9.428514973,16.09242983
23602,19.72027433,13.80560998,16.05947092,12.33588947,7.841125209,10.71330619,19.52432391
25561,10.07782787,14.59119293,12.88029888,10.6305249,11.62164997,19.05743596,21.14106948
16165,16.22550404,10.53497031,16.0482673,12.39224315,12.22132077,14.03238295,18.54531149
29785,18.0769788,13.64582868,16.04131829,15.43757908,11.99474753,11.15363404,13.64991358
24418,15.44575271,12.2902775,16.03988135,16.52861017,11.65581867,12.41543309,15.62422651
29095,15.31385969,11.44141057,12.36416238,17.53267399,10.57079666,13.49609382,19.28100288
36358,12.70550663,11.27406628,16.03350964,20.42419372,10.62003736,12.24083037,16.70185602
11823,18.52167982,10.547012,16.02979844,21.55465709,6.82946498,10.29808498,16.21930268
22763,19.28798987,17.81222067,16.02591026,12.77134793,13.24773329,9.879782102,10.97501587
23264,19.28798987,17.81222067,16.02591026,12.77134793,13.24773329,9.879782102,10.97501587
4471,16.61599374,12.00310728,12.71499728,18.10197358,12.74329605,13.77055958,14.0500725
12969,16.14956079,7.776464386,16.01232243,16.00030012,14.69986389,13.49407138,15.867417
4468,17.20896599,16.79365658,16.08407734,12.88024666,10.89661646,9.00823853,17.12819844
19086,18.0821106,19.49199797,16.01230937,13.12078864,12.74823256,9.066885425,11.47767544
33154,18.94196956,19.78683417,16.00715038,15.82927646,8.149227317,5.313597584,15.97194453
2552,16.76102741,21.15289858,16.00425831,11.8351198,7.885955723,7.607143814,18.75359636
16785,22.60990784,19.42874522,15.99970392,17.13446937,8.088090022,8.130963251,8.608120378
33278,15.51152419,17.25629479,15.9963551,28.48553949,8.166657057,6.032042961,8.551586414
13926,5.909712057,6.549383756,15.99500988,24.80940678,19.3954709,15.14933513,12.1916815
29089,13.58880904,15.82051488,20.78879434,5.798597339,12.95042718,14.74831081,16.30454642
11753,20.28685832,17.20429614,15.99315314,18.81251544,7.405879317,8.323954041,11.97334359
30497,19.91119781,14.13697519,20.40758541,6.956013434,10.40705732,16.80777287,11.37339797
5228,15.59483279,15.91943895,15.99158499,12.07408614,9.360974115,12.02762492,19.0314581
20307,18.26583201,24.20851823,15.99001513,10.16204735,11.09436557,8.728398846,11.55082286
27411,15.11713322,15.56014197,12.6054934,11.32342616,14.64550499,15.69613112,15.05216915
20736,18.26583201,24.20851823,15.99001513,10.16204735,11.09436557,8.728398846,11.55082286
8973,8.42169737,16.33991953,15.98982287,10.50427044,17.35308171,16.52901385,14.86219423
10269,20.33569164,19.18687164,15.98668057,11.8902555,7.309491286,11.05051619,14.24049317
32353,14.63388129,11.8077957,15.98548418,16.27114955,10.31716832,12.18102921,18.80349175
32818,14.63388129,11.8077957,15.98548418,16.27114955,10.31716832,12.18102921,18.80349175
17237,18.70465312,22.44954513,15.96753141,9.70315402,9.960354661,5.863503572,17.35125809
5816,15.24159443,16.6682342,15.96427441,25.41084271,7.940888513,8.029011133,10.7451546
19221,10.18531768,11.89926051,15.96221297,15.38570811,17.86227997,15.39736312,13.30785765
29631,17.67246965,15.62127125,15.96010502,17.18072197,8.400538554,9.340725899,15.82416766
30050,17.67246965,15.62127125,15.96010502,17.18072197,8.400538554,9.340725899,15.82416766
11431,18.66201998,20.91766104,15.95850913,15.07944805,10.42664463,13.03091398,5.924803192
1790,8.506367768,12.74631093,9.991680591,19.16580409,15.3865103,14.77753332,19.425793
1839,10.77769897,10.10803094,11.3138906,21.69436755,12.05823472,13.04300493,21.00477228
22521,18.19030681,15.98259789,15.952237,13.00507606,8.794569195,10.4008087,17.67440435
25656,15.21972187,12.02676015,16.9150912,16.03890304,10.97638187,15.33999867,13.4831432
2048,13.91676988,11.61068945,22.71885654,18.82283776,12.60624046,8.428801185,11.89580474
19899,14.16310838,12.61313544,15.93982439,13.38794626,15.34205706,12.59908668,15.95484178
4211,18.24381861,13.63570689,15.93682469,16.95922633,8.181076446,11.40086354,15.64248349
1652,16.44836942,16.50260125,15.93596009,20.01203939,9.734299438,9.74695182,11.61977859
30347,11.88944158,13.67160183,14.37215184,18.44958101,15.59768081,10.73296704,15.2865759
1749,17.95005502,18.73800431,16.39587306,13.35041592,9.446948693,9.367483778,14.75121922
16936,10.62198694,19.95367295,15.93470127,21.78145928,12.93229036,14.92655177,3.849337431
24078,20.45084215,17.61423345,31.25326967,10.07285397,6.987103464,2.14130702,11.48039028
28926,15.21188966,13.94090437,9.513021348,13.84072438,12.44050314,16.38150189,18.67145521
9933,18.50596686,12.73333823,23.11543268,9.351329132,9.160057721,10.87390722,16.25996816
9799,15.68589471,13.07323418,9.9983238,15.93200499,15.34347126,11.798332,18.16873906
17368,10.62198694,19.95367295,15.93470127,21.78145928,12.93229036,14.92655177,3.849337431
6358,13.46899134,12.50850832,15.93265258,20.90800953,11.24482571,12.58466281,13.35234971
19252,19.70641646,21.66410937,15.93231674,23.72907179,9.256784683,0.692375511,9.018925447
2892,17.9294443,11.33624891,15.9303862,15.28920276,11.23576988,13.15940421,15.11954373
19425,17.02279729,15.97931063,20.05735419,17.61599577,11.44196057,4.696785684,13.18579586
26028,13.55791888,12.86127433,15.91780209,11.0703442,21.23473401,6.136165113,19.22176138
27745,10.54397624,21.32157522,15.91613152,7.838659661,18.66718222,12.44307884,13.2693963
10982,19.40391654,16.78077512,15.91223827,17.32086758,6.346954444,7.973346503,16.26190155
27432,13.10173511,14.40296122,15.91019218,10.4387769,19.54800797,5.290711478,21.30761512
28860,11.04246989,8.753429126,8.614229044,22.25352481,18.75069958,16.01353853,14.57210902
19523,17.81412016,23.81092874,23.81474978,13.10856855,11.26623691,3.707482784,6.477913079
28417,13.7690791,18.96238078,15.9025334,7.667798959,15.13983833,15.71117647,12.84719297
28008,13.7690791,18.96238078,15.9025334,7.667798959,15.13983833,15.71117647,12.84719297
9459,14.68180543,11.59913379,15.89935641,20.09212751,14.11201378,9.594891769,14.02067132
12476,11.11401026,15.65913981,11.7701061,23.43026284,11.92438183,11.45001364,14.65208552
29371,20.31620548,10.2102647,15.89154793,20.63425936,15.2185703,10.42287741,7.306274816
2814,13.34145892,19.60242357,15.8892136,8.849509147,11.63203665,10.76673772,19.91862039
3212,13.34145892,19.60242357,15.8892136,8.849509147,11.63203665,10.76673772,19.91862039
752,21.53395948,20.07309197,15.86499422,14.09453853,12.12124113,5.421930417,10.89024425
11228,16.51111984,9.543388883,15.86417804,16.4588718,6.835276223,8.705012633,26.08215258
191,18.68473723,18.08568528,15.85638709,13.82751984,9.803293201,11.75673134,11.98564602
10223,17.77906352,13.22196945,15.85604941,9.648390732,10.91283238,15.8200419,16.76165262
21752,10.7646308,9.629491255,15.85256007,25.66915917,17.79914304,9.30494329,10.98007238
40737,16.22227848,12.89291231,15.84902283,15.22927652,10.06720739,15.84693985,13.89236263
9863,21.40885232,14.3459005,17.20911486,14.11430968,12.12264228,7.985327917,12.81385245
33235,17.62343335,14.86604963,15.84170269,10.75607762,11.81012444,13.50079308,15.60181919
6464,15.6086606,18.45975967,15.83604407,10.73611967,15.41782808,8.871488131,15.07009979
30465,13.6066021,12.15328689,15.77516703,20.48736384,10.87578378,11.4303235,15.67147286
6312,16.64163573,12.97656025,15.83536614,14.7965761,11.76451696,13.99924888,13.98609593
12696,13.21714246,15.97522225,12.95553266,24.34064428,7.177577779,8.115691453,18.21818912
28112,18.5481947,20.13380517,15.83190221,8.952125697,7.050400727,6.615562109,22.86800937
28532,18.5481947,20.13380517,15.83190221,8.952125697,7.050400727,6.615562109,22.86800937
7059,14.79663374,4.805225598,3.96903595,17.21571214,22.84743319,14.31698738,22.04897201
12540,19.55418427,14.39761604,16.04604639,14.72239867,8.396888987,12.23188586,14.65097978
12544,11.94904579,12.13678919,20.13462263,11.55523698,14.34274022,14.55518071,15.32638447
29156,17.82364481,12.94577364,17.48154802,10.84457664,15.45210418,11.32220174,14.13015097
17210,19.8774713,15.17288307,15.82855915,16.64947023,12.22159295,10.02443125,10.22559204
17608,19.8774713,15.17288307,15.82855915,16.64947023,12.22159295,10.02443125,10.22559204
34459,12.22917327,18.78851595,15.82577017,7.75593258,14.10933693,15.74203396,15.54923715
28653,12.5743988,19.6185851,15.8229397,8.696830438,14.95496867,16.3629608,11.96931649
24897,14.67938252,16.70837094,15.81745088,11.45330754,11.33137616,17.16425994,12.84585201
10214,18.82544451,12.78742893,15.80376476,8.583409091,11.99604214,15.96043224,16.04347833
30711,12.62760704,14.41057597,15.80235759,21.14697199,9.183379981,8.589413089,18.23969434
38378,16.49719126,14.41278143,15.79787756,20.43896148,12.66095149,8.19015084,12.00208593
39305,15.837421,17.46292892,15.79686067,10.18775271,10.77254593,14.76230949,15.18018127
10529,10.84084414,13.00886699,15.78886777,11.30347323,18.0556144,16.08106892,14.92126455
12759,15.99125691,9.087208006,17.19912749,15.47872046,12.6314983,13.68394016,15.92824867
27094,14.88590547,13.95154928,12.70563245,23.52258815,7.257575196,9.037521324,18.63922813
27285,17.43563615,24.28599845,17.50742752,14.98995544,11.03308599,9.096339013,5.651557431
16701,18.36189507,15.90461216,15.7832911,11.25373703,16.93806296,14.44540682,7.31299484
20001,16.10820034,11.89459764,15.78328729,17.11657177,11.74513316,15.58184595,11.77036385
1866,14.78695944,10.10698088,12.81096107,20.77907771,8.456515294,5.00132394,28.05818167
18194,15.05064601,10.2397622,15.78208771,17.41168179,13.03960243,12.98172615,15.49449371
3536,19.57749207,18.28947303,15.7818705,13.62974535,9.66268209,11.11821613,11.94052083
19500,4.444646569,8.211895832,7.673792394,13.3043448,23.62648377,27.44303934,15.29579729
3969,19.57749207,18.28947303,15.7818705,13.62974535,9.66268209,11.11821613,11.94052083
33663,13.05904627,13.47775832,15.78145829,10.44046025,13.14616869,17.85954957,16.23555861
38597,10.18497031,9.361891078,15.76534339,10.93636047,19.79645283,15.46765626,18.48732566
12784,19.42078562,13.50491383,13.86329858,15.14606017,11.71952376,13.84123592,12.50418212
12191,11.5150512,19.45349397,15.76363793,9.625075636,11.75889168,8.103271398,23.78057819
17038,16.76311866,13.96469772,15.75333774,13.62511872,12.98220647,11.76581473,15.14570594
25177,13.23716443,16.35836067,15.75129966,12.69946292,9.906519687,11.07411991,20.97307272
25753,10.68846275,10.07780849,15.74062949,19.21850047,14.54365376,16.73047994,13.0004651
29310,16.3826398,15.86675851,15.74023779,10.68475693,11.62651827,12.9370143,16.76207441
33017,13.170999,18.11986192,15.73725589,10.95431812,12.86542131,11.60065986,17.5514839
9551,15.45507324,16.64995834,15.73559996,7.573456346,9.221015367,8.46913501,26.89576174
38284,17.52432287,14.73956147,15.72830295,9.642664086,9.357778246,16.74198497,16.2653854
3521,20.6864776,16.11959009,15.72484208,20.84644752,8.062252004,5.856818616,12.70357209
28837,14.34998719,14.9972187,8.571764598,9.957026776,12.66526209,19.45361335,20.0051273
6596,21.93773622,15.9672932,15.72216028,15.82725068,7.62945121,10.63563042,12.28047798
7022,21.93773622,15.9672932,15.72216028,15.82725068,7.62945121,10.63563042,12.28047798
18848,12.06803746,12.28452419,15.72197948,20.80913502,11.78403549,13.16302583,14.16926253
28731,11.05678159,9.966073839,17.56711642,21.95054446,14.2039201,7.31800299,17.9375606
19200,12.06803746,12.28452419,15.72197948,20.80913502,11.78403549,13.16302583,14.16926253
12668,22.16253316,17.30713014,16.48984575,17.1456581,6.943130753,6.233121389,13.71858071
29263,17.24495358,11.42265098,15.71840802,14.04825841,16.3928767,11.08095939,14.09189292
22395,17.09899235,17.09332819,15.71562184,15.96872807,18.8471976,11.12994613,4.146185816
19436,14.04120574,18.88171153,17.90716566,7.897042087,13.66152429,8.852379874,18.75897082
35642,22.5627884,17.82228088,15.71424693,17.60416192,6.734253378,6.246637487,13.315631
40792,14.24907024,14.55442107,15.70298972,18.43690186,11.31607372,12.1233664,13.61717699
3935,17.60247794,17.41620619,15.70103436,15.79959358,7.207938557,8.143950242,18.12879912
27335,6.951662599,30.74138134,16.76292367,22.51485221,13.0797823,1.286004058,8.66339382
11491,21.32201322,15.31542714,15.701007,19.4053694,6.389123609,10.68796169,11.17909794
9807,18.865421,21.96272803,16.46329992,8.474523068,10.16731753,10.77707129,13.28963916
21162,18.31732276,17.01399403,15.69110405,14.15671061,16.2429273,11.66236507,6.915576185
2395,16.5859176,14.58162897,15.68318056,8.470991387,12.43207383,14.71027539,17.53593227
24844,11.38318943,16.10715209,15.68184686,10.07972183,14.38245833,15.68169217,16.68393929
19413,12.15168984,14.45572108,9.441508208,16.82668422,15.45827876,16.50286273,15.16325516
25205,11.38318943,16.10715209,15.68184686,10.07972183,14.38245833,15.68169217,16.68393929
5150,18.69248647,12.13798597,15.67860792,21.06233438,11.86116548,5.716471705,14.85094807
9774,18.15824521,11.70527503,18.26307059,16.02925008,7.597322423,8.469755389,19.77708128
36993,12.96310184,16.3732393,15.66930974,18.80982538,12.83701399,9.40364853,13.94386122
21800,19.90238496,31.27459727,15.65191557,6.162382933,11.0499534,0.816797492,15.14196838
25486,14.69244285,21.9214133,17.46724643,10.47027698,11.38815162,14.44535079,9.615118032
23738,11.74898856,11.13953127,10.79846252,12.9506117,19.81882423,16.32074756,17.22283416
1859,19.52795637,15.55652525,10.89061402,14.63417534,10.22845642,16.11852078,13.04375183
25676,11.53322277,15.07123284,18.58829851,15.4533323,17.2054012,14.67032704,7.47818536
23921,12.82486567,14.78428614,20.80287402,7.471682431,11.2828388,16.2923617,16.54109124
40550,13.91649324,13.35989372,15.64088843,20.8147632,10.38983786,8.768536391,17.10958715
25085,12.6109734,9.16730735,15.63965999,22.73987418,9.701866057,13.81643843,16.32388059
9944,12.47696201,8.874874624,20.90996147,12.73734382,13.32334107,11.52427465,20.15324235
4704,18.14523508,14.0536316,13.31780818,21.64496212,11.04753388,12.82575029,8.965078851
8966,21.032928,16.24144303,15.63585646,9.66826224,9.232538055,13.61009033,14.57888188
15874,15.24011893,13.65429035,15.63319699,16.45374955,10.65493637,12.80546521,15.5582426
4351,17.13375686,15.74399683,14.75117072,19.5550515,8.075507662,9.57921536,15.16130106
28815,13.41475746,8.335838393,8.856446293,17.64564495,15.71593039,16.50998294,19.52139957
9718,17.95654341,16.30983301,11.53607213,13.80748413,9.841774565,17.84252159,12.70577117
23097,14.42662876,8.436909212,15.62503301,17.10880741,10.15624673,13.98663702,20.25973785
